Fund Holdings as of,"30/Aug/2021"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Location,Market Currency
"BBL.F","BANGKOK BANK PCL F","Equity","0.02","3.62","1,085,300.00","3,928,612.14","3,928,612.14","Financials","TH0001010014","Stock Exchange Of Thailand","Thailand","THB"
"000725","BOE TECHNOLOGY GROUP LTD A","Equity","0.02","0.90","4,359,800.00","3,912,796.71","3,912,796.71","Information Technology","CNE0000016L5","Shenzhen Stock Exchange","China","CNY"
"UGPA3","ULTRAPAR PARTICIPOES SA","Equity","0.02","2.82","1,376,916.00","3,880,282.53","3,880,282.53","Energy","BRUGPAACNOR8","XBSP","Brazil","BRL"
"601877","ZHEJIANG CHINT ELECTRICS LTD A","Equity","0.02","9.21","421,018.00","3,879,494.62","3,879,494.62","Industrials","CNE100000KD8","Shanghai Stock Exchange","China","CNY"
"ATUL","ATUL LTD","Equity","0.02","124.91","30,958.00","3,867,083.10","3,867,083.10","Materials","INE100A01010","National Stock Exchange Of India","India","INR"
"601816","BEIJING-SHANGHAI HIGH SPEED RAILWA","Equity","0.02","0.70","5,500,500.00","3,864,121.26","3,864,121.26","Industrials","CNE100003RV9","Shanghai Stock Exchange","China","CNY"
"002371","NAURA TECHNOLOGY GROUP LTD A","Equity","0.02","54.31","70,841.00","3,847,661.85","3,847,661.85","Information Technology","CNE100000ML7","Shenzhen Stock Exchange","China","CNY"
"IMAB","I MAB ADR","Equity","0.02","64.18","59,951.00","3,847,655.18","3,847,655.18","Health Care","US44975P1030","NASDAQ","China","USD"
"019170","SHINPOONG PHARMACEUTICAL LTD","Equity","0.02","60.16","63,869.00","3,842,485.15","3,842,485.15","Health Care","KR7019170000","Korea Exchange (Stock Market)","Korea (South)","KRW"
"TBIG","TOWER BERSAMA INFRASTRUCTURE","Equity","0.02","0.21","18,026,500.00","3,838,628.39","3,838,628.39","Communication","ID1000116908","Indonesia Stock Exchange","Indonesia","IDR"
"BELA","JUMBO SA","Equity","0.02","15.65","245,139.00","3,835,315.85","3,835,315.85","Consumer Discretionary","GRS282183003","Athens Exchange S.A. Cash Market","Greece","EUR"
"BRES","BARWA REAL ESTATE","Equity","0.02","0.85","4,498,828.00","3,819,246.73","3,819,246.73","Real Estate","QA000A0KD6J5","Qatar Exchange","Qatar","QAR"
"CRC.R","CENTRAL RETAIL CORPORATION PCL NON","Equity","0.02","1.06","3,591,609.00","3,817,329.34","3,817,329.34","Consumer Discretionary","TH9597010R14","Stock Exchange Of Thailand","Thailand","THB"
"2889","IBF FINANCIAL HOLDINGS LTD SHA","Equity","0.02","0.58","6,547,426.00","3,816,573.46","3,816,573.46","Financials","TW0002889003","Taiwan Stock Exchange","Taiwan","TWD"
"000002","CHINA VANKE LTD A","Equity","0.02","3.01","1,267,195.00","3,809,859.64","3,809,859.64","Real Estate","CNE0000000T2","Shenzhen Stock Exchange","China","CNY"
"6110","TOPSPORTS INTERNATIONAL HOLDINGS L","Equity","0.02","1.28","2,978,000.00","3,809,441.12","3,809,441.12","Consumer Discretionary","KYG8924B1041","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"601328","BANK OF COMMUNICATIONS LTD A","Equity","0.02","0.68","5,611,089.00","3,802,892.00","3,802,892.00","Financials","CNE1000000S2","Shanghai Stock Exchange","China","CNY"
"JKS","JINKOSOLAR HOLDING ADR REP LTD","Equity","0.02","49.08","77,303.00","3,794,031.24","3,794,031.24","Information Technology","US47759T1007","New York Stock Exchange Inc.","China","USD"
"QFIN","360 DIGITECH ADR INC","Equity","0.02","21.87","173,250.00","3,788,977.50","3,788,977.50","Financials","US88557W1018","NASDAQ","China","USD"
"RMI","RAND MERCHANT INSURANCE HOLDING LT","Equity","0.02","2.16","1,756,474.00","3,789,484.10","3,789,484.10","Financials","ZAE000210688","Johannesburg Stock Exchange","South Africa","ZAR"
"JFC","JOLLIBEE FOODS CORP","Equity","0.02","4.00","945,880.00","3,778,976.14","3,778,976.14","Consumer Discretionary","PHY4466S1007","Philippine Stock Exchange Inc.","Philippines","PHP"
"081660","FILA HOLDINGS CORP","Equity","0.02","37.32","101,201.00","3,777,095.21","3,777,095.21","Consumer Discretionary","KR7081660003","Korea Exchange (Stock Market)","Korea (South)","KRW"
"817","CHINA JINMAO HOLDINGS GROUP LTD","Equity","0.02","0.33","11,564,000.00","3,772,411.27","3,772,411.27","Real Estate","HK0817039453","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"336260","DOOSAN FUEL CELL LTD","Equity","0.02","45.42","82,974.00","3,768,798.05","3,768,798.05","Industrials","KR7336260005","Korea Exchange (Stock Market)","Korea (South)","KRW"
"241560","DOOSAN BOBCAT INC","Equity","0.02","36.47","103,332.00","3,768,073.53","3,768,073.53","Industrials","KR7241560002","Korea Exchange (Stock Market)","Korea (South)","KRW"
"GODREJPROP","GODREJ PROPERTIES LTD","Equity","0.02","20.39","184,289.00","3,758,241.23","3,758,241.23","Real Estate","INE484J01027","National Stock Exchange Of India","India","INR"
"GPSC.R","GLOBAL POWER SYNERGY PCL NON-VOTIN","Equity","0.02","2.54","1,472,300.00","3,741,982.44","3,741,982.44","Utilities","TH6488010R19","Stock Exchange Of Thailand","Thailand","THB"
"TU.R","THAI UNION GROUP NON-VOTING DR PCL","Equity","0.02","0.61","6,084,100.00","3,729,931.92","3,729,931.92","Consumer Staples","TH0450010R15","Stock Exchange Of Thailand","Thailand","THB"
"TIMS3","TIM SA","Equity","0.02","2.36","1,578,589.00","3,720,882.58","3,720,882.58","Communication","BRTIMSACNOR5","XBSP","Brazil","BRL"
"MYR","MYR CASH","Cash","0.02","24.06","15,460,046.00","3,719,039.25","3,719,039.25","Cash and/or Derivatives","-","-","Malaysia","MYR"
"DIXON","DIXON TECHNOLOGIES (INDIA) LTD","Equity","0.02","56.16","65,940.00","3,703,162.77","3,703,162.77","Consumer Discretionary","INE935N01020","National Stock Exchange Of India","India","INR"
"BH.R","BUMRUNGRAD HOSPITAL NON-VOTING DR","Equity","0.02","4.07","909,700.00","3,699,334.57","3,699,334.57","Health Care","TH0168010R13","Stock Exchange Of Thailand","Thailand","THB"
"285130","SK CHEMICALS LTD","Equity","0.02","228.39","16,191.00","3,697,905.90","3,697,905.90","Materials","KR7285130001","Korea Exchange (Stock Market)","Korea (South)","KRW"
"1229","LIEN HWA INDUSTRIAL HOLDINGS CORP","Equity","0.02","1.90","1,950,392.00","3,698,456.66","3,698,456.66","Consumer Staples","TW0001229003","Taiwan Stock Exchange","Taiwan","TWD"
"IRCTC","INDIAN RAILWAY CATERING AND TOURIS","Equity","0.02","36.82","100,302.00","3,692,701.53","3,692,701.53","Industrials","INE335Y01012","National Stock Exchange Of India","India","INR"
"2060","NATIONAL INDUSTRIALIZATION","Equity","0.02","5.58","659,418.00","3,681,601.06","3,681,601.06","Materials","SA0007879170","Saudi Stock Exchange","Saudi Arabia","SAR"
"002493","RONGSHENG PETRO CHEMICAL LTD A","Equity","0.02","2.97","1,237,500.00","3,674,624.00","3,674,624.00","Materials","CNE100000W60","Shenzhen Stock Exchange","China","CNY"
"ETE","NATIONAL BANK OF GREECE SA","Equity","0.02","3.03","1,214,117.00","3,673,023.97","3,673,023.97","Financials","GRS003003035","Athens Exchange S.A. Cash Market","Greece","EUR"
"FEDERALBNK","FEDERAL BANK LTD","Equity","0.02","1.11","3,302,765.00","3,666,638.91","3,666,638.91","Financials","INE171A01029","National Stock Exchange Of India","India","INR"
"OMAB","GRUPO AEROPORTUARIO DEL CENTRO NOR","Equity","0.02","6.07","603,255.00","3,660,286.42","3,660,286.42","Industrials","MX01OM000018","Bolsa Mexicana De Valores","Mexico","MXN"
"ELET6","CENTRAIS ELETR BRAS-ELETROBRAS SER","Equity","0.02","7.40","494,695.00","3,658,434.77","3,658,434.77","Utilities","BRELETACNPB7","XBSP","Brazil","BRL"
"ALPA4","SAO PAULO ALPARGATAS PREF SA","Equity","0.02","11.62","313,906.00","3,647,457.72","3,647,457.72","Consumer Discretionary","BRALPAACNPR7","XBSP","Brazil","BRL"
"PINFRA*","PROMOTORA Y OPERADORA DE INFRAESTR","Equity","0.02","7.49","486,375.00","3,641,409.65","3,641,409.65","Industrials","MX01PI000005","Bolsa Mexicana De Valores","Mexico","MXN"
"603799","ZHEJIANG HUAYOU COBALT LTD A","Equity","0.02","21.99","165,111.00","3,631,491.59","3,631,491.59","Materials","CNE100001VW3","Shanghai Stock Exchange","China","CNY"
"1907","YFY INC","Equity","0.02","1.30","2,780,000.00","3,626,108.70","3,626,108.70","Materials","TW0001907004","Taiwan Stock Exchange","Taiwan","TWD"
"OFSS","ORACLE FINANCIAL SERVICES SOFTWARE","Equity","0.02","64.33","56,383.00","3,627,077.63","3,627,077.63","Information Technology","INE881D01027","National Stock Exchange Of India","India","INR"
"TCP","TRANSACTION CAPITAL LTD","Equity","0.02","2.59","1,400,207.00","3,624,073.07","3,624,073.07","Financials","ZAE000167391","Johannesburg Stock Exchange","South Africa","ZAR"
"006280","GREEN CROSS(SOUTH KOREA) CORP","Equity","0.02","300.38","12,056.00","3,621,397.78","3,621,397.78","Health Care","KR7006280002","Korea Exchange (Stock Market)","Korea (South)","KRW"
"BRKM5","BRASKEM PREF SERIES A SA","Equity","0.02","12.05","299,805.00","3,613,724.85","3,613,724.85","Materials","BRBRKMACNPA4","XBSP","Brazil","BRL"
"2015","FENG HSIN IRON & STEEL LTD","Equity","0.02","2.86","1,263,000.00","3,612,921.22","3,612,921.22","Materials","TW0002015005","Taiwan Stock Exchange","Taiwan","TWD"
"TIINDIA","TUBE INVESTMENTS OF INDIA LTD","Equity","0.02","17.96","200,934.00","3,608,766.07","3,608,766.07","Consumer Discretionary","INE974X01010","National Stock Exchange Of India","India","INR"
"SAWAD.R","SRISAWAD CORPORATION PCL NON-VOTIN","Equity","0.02","2.20","1,642,497.00","3,605,296.10","3,605,296.10","Financials","TH5456010R17","Stock Exchange Of Thailand","Thailand","THB"
"TOP.R","THAI OIL NON-VOTING DR PCL","Equity","0.02","1.54","2,340,000.00","3,604,436.23","3,604,436.23","Energy","TH0796010R11","Stock Exchange Of Thailand","Thailand","THB"
"4210","SAUDI RESEARCH AND MEDIA GROUP","Equity","0.02","42.87","84,028.00","3,602,544.23","3,602,544.23","Communication","SA000A0JK5M3","Saudi Stock Exchange","Saudi Arabia","SAR"
"375500","DL E&C LTD","Equity","0.02","119.12","30,191.00","3,596,476.84","3,596,476.84","Industrials","KR7375500006","Korea Exchange (Stock Market)","Korea (South)","KRW"
"2352","QISDA CORP","Equity","0.02","1.07","3,348,000.00","3,589,960.96","3,589,960.96","Information Technology","TW0002352002","Taiwan Stock Exchange","Taiwan","TWD"
"1477","MAKALOT INDUSTRIAL LTD","Equity","0.02","8.49","421,926.00","3,582,913.34","3,582,913.34","Consumer Discretionary","TW0001477008","Taiwan Stock Exchange","Taiwan","TWD"
"RDF","REDEFINE PROPERTIES LTD","Equity","0.02","0.30","11,961,515.00","3,580,102.29","3,580,102.29","Real Estate","ZAE000190252","Johannesburg Stock Exchange","South Africa","ZAR"
"GOAU4","METALURGICA GERDAU PREF SA","Equity","0.02","2.51","1,423,087.00","3,576,692.08","3,576,692.08","Materials","BRGOAUACNPR8","XBSP","Brazil","BRL"
"6147","CHIPBOND TECHNOLOGY CORP","Equity","0.02","2.77","1,291,000.00","3,576,885.02","3,576,885.02","Information Technology","TW0006147002","Gretai Securities Market","Taiwan","TWD"
"138930","BNK FINANCIAL GROUP INC","Equity","0.02","6.63","538,404.00","3,571,364.75","3,571,364.75","Financials","KR7138930003","Korea Exchange (Stock Market)","Korea (South)","KRW"
"RECLTD","REC LTD","Equity","0.02","2.04","1,743,519.00","3,565,466.36","3,565,466.36","Financials","INE020B01018","National Stock Exchange Of India","India","INR"
"298020","HYOSUNG TNC CORP","Equity","0.02","660.75","5,388.00","3,560,138.84","3,560,138.84","Consumer Discretionary","KR7298020009","Korea Exchange (Stock Market)","Korea (South)","KRW"
"383310","ECOPRO HN LTD","Equity","0.02","103.27","34,328.00","3,545,034.92","3,545,034.92","Industrials","KR7383310000","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"696","TRAVELSKY TECHNOLOGY LTD H","Equity","0.02","1.78","1,989,000.00","3,540,586.81","3,540,586.81","Information Technology","CNE1000004J3","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"SULA11","SUL AMERICA UNITS SA","Equity","0.02","5.71","618,995.00","3,536,534.36","3,536,534.36","Financials","BRSULACDAM12","XBSP","Brazil","BRL"
"AEV","ABOITIZ EQUITY VENTURES PHP1 INC","Equity","0.02","0.81","4,382,020.00","3,534,735.91","3,534,735.91","Industrials","PHY0001Z1040","Philippine Stock Exchange Inc.","Philippines","PHP"
"3264","ARDENTEC CORP","Equity","0.02","2.53","1,398,676.00","3,532,988.69","3,532,988.69","Information Technology","TW0003264008","Gretai Securities Market","Taiwan","TWD"
"2376","GIGABYTE TECHNOLOGY LTD","Equity","0.02","3.07","1,150,000.00","3,529,676.34","3,529,676.34","Information Technology","TW0002376001","Taiwan Stock Exchange","Taiwan","TWD"
"KTC.R","KRUNGTHAI CARD NON-VOTING DR PCL","Equity","0.02","2.02","1,747,900.00","3,527,031.73","3,527,031.73","Financials","TH0689010R18","Stock Exchange Of Thailand","Thailand","THB"
"RIGD","RELIANCE INDUSTRIES GDR REPRESENTI 144A","Equity","0.02","60.70","58,090.00","3,526,063.00","3,526,063.00","Energy","US7594701077","London Stock Exchange","India","USD"
"NAVINFLUOR","NAVIN FLUORINE INTERNATIONAL LTD","Equity","0.02","53.56","65,745.00","3,521,292.54","3,521,292.54","Materials","INE048G01026","National Stock Exchange Of India","India","INR"
"2449","KING YUAN ELECTRONICS LTD","Equity","0.02","1.65","2,139,000.00","3,521,193.53","3,521,193.53","Information Technology","TW0002449006","Taiwan Stock Exchange","Taiwan","TWD"
"601601","CHINA PACIFIC INSURANCE (GROUP) LT","Equity","0.02","4.03","873,793.00","3,522,159.45","3,522,159.45","Financials","CNE1000008M8","Shanghai Stock Exchange","China","CNY"
"204320","MANDO CORP","Equity","0.02","52.11","67,511.00","3,517,734.76","3,517,734.76","Consumer Discretionary","KR7204320006","Korea Exchange (Stock Market)","Korea (South)","KRW"
"VNET","21VIANET GROUP ADR REPRESENTING SI","Equity","0.02","18.76","187,414.00","3,515,886.64","3,515,886.64","Information Technology","US90138A1034","NASDAQ","China","USD"
"1722","TAIWAN FERTILIZER LTD","Equity","0.02","2.00","1,756,000.00","3,513,074.14","3,513,074.14","Materials","TW0001722007","Taiwan Stock Exchange","Taiwan","TWD"
"3044","TRIPOD TECHNOLOGY CORP","Equity","0.02","4.17","839,000.00","3,501,934.04","3,501,934.04","Information Technology","TW0003044004","Taiwan Stock Exchange","Taiwan","TWD"
"128940","HANMI PHARM LTD","Equity","0.02","261.82","13,359.00","3,497,599.95","3,497,599.95","Health Care","KR7128940004","Korea Exchange (Stock Market)","Korea (South)","KRW"
"600703","SANAN OPTOELECTRONICS LTD A","Equity","0.02","5.59","625,100.00","3,493,735.03","3,493,735.03","Information Technology","CNE000000KB3","Shanghai Stock Exchange","China","CNY"
"600893","AECC AVIATION POWER LTD A","Equity","0.02","10.59","329,195.00","3,486,738.74","3,486,738.74","Industrials","CNE000000JW1","Shanghai Stock Exchange","China","CNY"
"SAP","SAPPI LTD","Equity","0.02","2.95","1,181,961.00","3,484,201.14","3,484,201.14","Materials","ZAE000006284","Johannesburg Stock Exchange","South Africa","ZAR"
"GCARSOA1","GRUPO CARSO SERIES A1","Equity","0.02","3.22","1,081,598.00","3,484,970.01","3,484,970.01","Industrials","MXP461181085","Bolsa Mexicana De Valores","Mexico","MXN"
"2380","CHINA POWER INTERNATIONAL DEVELOPM","Equity","0.02","0.40","8,748,000.00","3,482,953.71","3,482,953.71","Utilities","HK2380027329","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"086520","ECOPRO LTD","Equity","0.02","83.04","41,950.00","3,483,699.70","3,483,699.70","Materials","KR7086520004","Korea Exchange (Kosdaq)","Korea (South)","KRW"
"3380","LOGAN GROUP COMPANY LTD","Equity","0.02","1.19","2,934,703.00","3,478,909.18","3,478,909.18","Real Estate","KYG555551095","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"TM","TELEKOM MALAYSIA","Equity","0.02","1.47","2,366,000.00","3,477,570.36","3,477,570.36","Communication","MYL4863OO006","Bursa Malaysia","Malaysia","MYR"
"601658","POSTAL SAVINGS BANK OF CHINA LTD A","Equity","0.02","0.77","4,498,800.00","3,473,681.19","3,473,681.19","Financials","CNE100003PZ4","Shanghai Stock Exchange","China","CNY"
"SUPREMEIND","SUPREME INDUSTRIES LTD","Equity","0.02","29.21","118,849.00","3,471,711.88","3,471,711.88","Materials","INE195A01028","National Stock Exchange Of India","India","INR"
"VBL","VARUN BEVERAGES LTD","Equity","0.02","11.58","299,053.00","3,463,252.07","3,463,252.07","Consumer Staples","INE200M01013","National Stock Exchange Of India","India","INR"
"LALPATHLAB","DR LAL PATHLABS LTD","Equity","0.02","54.11","63,832.00","3,454,243.03","3,454,243.03","Health Care","INE600L01024","National Stock Exchange Of India","India","INR"
"BVN","BUENAVENTURA ADR REPRESENTING","Equity","0.02","7.60","453,743.00","3,448,446.80","3,448,446.80","Materials","US2044481040","New York Stock Exchange Inc.","Peru","USD"
"CAMS","COMPUTER AGE MANAGEMENT SERVICES L","Equity","0.02","48.97","70,340.00","3,444,290.82","3,444,290.82","Information Technology","INE596I01012","National Stock Exchange Of India","India","INR"
"KC","KINGSOFT CLOUD HOLDINGS ADR REPRES","Equity","0.02","30.24","113,861.00","3,443,156.64","3,443,156.64","Information Technology","US49639K1016","NASDAQ","China","USD"
"ORDS","OOREDOO","Equity","0.02","1.92","1,791,071.00","3,443,421.31","3,443,421.31","Communication","QA0007227737","Qatar Exchange","Qatar","QAR"
"390","CHINA RAILWAY GROUP LTD H","Equity","0.02","0.49","7,028,000.00","3,439,014.15","3,439,014.15","Industrials","CNE1000007Z2","Hong Kong Exchanges And Clearing Ltd","China","HKD"
"SBID","STATE BANK OF INDIA REG S INDIA GD","Equity","0.02","56.30","61,032.00","3,436,101.60","3,436,101.60","Financials","US8565522039","London Stock Exchange","India","USD"
"002241","GOERTEK INC A","Equity","0.02","7.52","455,509.00","3,427,630.16","3,427,630.16","Information Technology","CNE100000BP1","Shenzhen Stock Exchange","China","CNY"
"QL","QL RESOURCES","Equity","0.02","1.34","2,556,980.00","3,419,968.44","3,419,968.44","Consumer Staples","MYL7084OO006","Bursa Malaysia","Malaysia","MYR"
"2458","ELAN MICROELECTRONICS CORP","Equity","0.02","5.63","606,500.00","3,415,333.83","3,415,333.83","Information Technology","TW0002458007","Taiwan Stock Exchange","Taiwan","TWD"
"COFORGE","COFORGE LTD","Equity","0.02","69.89","48,820.00","3,412,114.72","3,412,114.72","Information Technology","INE591G01017","National Stock Exchange Of India","India","INR"
"2385","CHICONY ELECTRONICS LTD","Equity","0.02","2.84","1,199,787.00","3,410,509.44","3,410,509.44","Information Technology","TW0002385002","Taiwan Stock Exchange","Taiwan","TWD"
"600585","ANHUI CONCH CEMENT LTD A","Equity","0.02","5.79","586,201.00","3,391,522.83","3,391,522.83","Materials","CNE0000019V8","Shanghai Stock Exchange","China","CNY"
"078930","GS HOLDINGS","Equity","0.02","36.12","93,888.00","3,391,506.36","3,391,506.36","Energy","KR7078930005","Korea Exchange (Stock Market)","Korea (South)","KRW"
"3661","ALCHIP TECHNOLOGIES LTD","Equity","0.02","24.22","140,000.00","3,390,245.22","3,390,245.22","Information Technology","KYG022421088","Taiwan Stock Exchange","Taiwan","TWD"
"KRU","KRUK SA","Equity","0.02","75.25","45,073.00","3,391,576.29","3,391,576.29","Financials","PLKRK0000010","Warsaw Stock Exchange/Equities/Main Market","Poland","PLN"
"LICHSGFIN","LIC HOUSING FINANCE LTD","Equity","0.02","5.42","624,626.00","3,387,511.92","3,387,511.92","Financials","INE115A01026","National Stock Exchange Of India","India","INR"
